customer_id,date,category,sales
16348,1997-02-27,3,31.05
16349,1997-02-27,16,259.05
16350,1997-02-27,2,23.98
16351,1997-03-06,3,23.52
16351,1997-03-22,1,11.77
16351,1997-06-03,1,15.36
16352,1997-02-27,1,9.97
16352,1997-07-27,5,68.65
16352,1997-10-21,2,25.98
16352,1998-03-28,2,29.48
16352,1998-06-11,3,40.97
16353,1997-02-27,1,4.79
16353,1997-04-24,2,30.32
16353,1997-08-07,1,5.99
16353,1997-08-07,1,4.79
16353,1997-08-28,1,10.77
16353,1997-09-04,1,15.96
16353,1998-03-05,1,15.49
16353,1998-03-19,2,27.98
16354,1997-03-03,2,30.72
16354,1998-02-23,4,54.44
16355,1997-02-27,1,10.77
16356,1997-02-27,2,27.13
16357,1997-03-17,3,41.95
16357,1997-05-01,4,33.16
16357,1997-06-22,2,21.75
16358,1997-02-27,1,14.96
16359,1997-03-14,2,24.74
16359,1997-04-02,2,35.34
16359,1997-05-20,2,26.13
16359,1997-06-28,2,26.14
16360,1997-02-27,4,43.08
16360,1998-04-30,4,38.46
16361,1997-02-27,2,31.52
16362,1997-02-28,1,13.97
16362,1997-03-13,1,14.37
16362,1997-04-11,1,14.96
16363,1997-02-27,2,50.98
16363,1997-04-30,6,119.94
16363,1997-05-13,1,29.99
16363,1997-06-15,2,34.98
16363,1997-08-26,2,24.78
16363,1997-09-20,3,64.47
16363,1998-01-08,5,76.45
16363,1998-01-18,1,14.49
16363,1998-01-21,1,16.99
16363,1998-01-27,1,17.99
16363,1998-02-21,2,35.98
16363,1998-05-19,1,11.49
16363,1998-06-06,2,48.48
16363,1998-06-21,5,67.95
16364,1997-02-27,1,14.37
16365,1997-02-27,1,11.77
16365,1998-04-15,2,24.87
16366,1997-02-27,2,34.76
16366,1997-02-28,1,14.96
16366,1997-03-05,1,15.76
16366,1997-03-21,2,26.14
16366,1997-03-26,1,22.99
16366,1997-04-22,1,11.77
16366,1997-05-27,1,14.96
16366,1997-06-04,1,11.77
16366,1997-06-06,2,23.54
16366,1997-07-10,2,30.72
16366,1997-08-01,2,39.98
16366,1997-08-21,1,14.96
16366,1997-09-24,3,38.47
16366,1997-12-01,1,29.49
16366,1997-12-24,1,29.49
16366,1997-12-31,1,20.99
16366,1998-01-02,3,48.97
16366,1998-01-09,1,15.49
16367,1997-02-27,1,12.49
16367,1997-02-27,1,9.98
16367,1997-03-02,1,19.99
16367,1997-04-03,1,27.99
16367,1997-04-24,1,12.49
16367,1997-05-15,1,14.37
16367,1997-05-17,1,9.98
16367,1997-05-26,3,46.93
16367,1997-09-19,1,5.99
16367,1997-12-03,1,12.49
16367,1998-03-05,1,12.49
16368,1997-02-27,3,38.90
16368,1997-04-14,4,46.48
16368,1997-04-21,7,84.98
16368,1997-11-14,4,60.46
16369,1997-02-27,1,11.77
16369,1997-10-21,1,11.49
16370,1997-02-27,1,14.37
16370,1997-03-11,1,14.37
16371,1997-02-27,1,4.79
16371,1997-07-05,2,8.78
16371,1997-09-21,1,26.99
16371,1997-09-22,1,12.99
16371,1997-10-14,1,15.49
16371,1997-10-24,2,31.98
16371,1997-10-27,2,31.48
16371,1998-01-04,2,27.98
16371,1998-01-19,2,27.37
16371,1998-03-21,2,27.00
16371,1998-04-13,1,10.49
16372,1997-02-27,1,10.99
16373,1997-02-27,1,25.77
16374,1997-02-27,1,8.97
16374,1997-03-11,1,4.79
16374,1997-04-05,2,28.93
16374,1997-05-12,1,14.37
16374,1997-08-15,1,14.96
16374,1997-08-21,1,13.77
16374,1997-09-10,1,15.49
16374,1997-10-22,2,17.48
16374,1997-10-28,2,20.98
16375,1997-02-27,4,47.14
16376,1997-02-27,2,23.73
16377,1997-02-27,1,14.37
16378,1997-02-27,2,30.72
16378,1997-04-24,2,28.34
16378,1997-05-19,2,24.97
16378,1997-06-01,2,34.98
16378,1997-06-27,3,134.97
16378,1997-11-09,3,38.97
16378,1998-03-27,3,41.97
16378,1998-05-26,2,27.37
16379,1997-02-27,3,37.47
16379,1997-05-02,5,51.53
16379,1997-05-30,2,34.69
16379,1997-06-13,3,36.74
16379,1997-07-25,8,71.40
16379,1997-08-08,2,24.02
16379,1997-08-15,1,15.96
16379,1997-08-22,1,28.18
16379,1997-09-09,4,50.46
16379,1997-09-30,4,40.96
16379,1997-11-04,6,58.94
16379,1997-12-02,12,195.38
16379,1997-12-02,1,11.49
16379,1997-12-08,2,51.98
16379,1998-03-20,2,46.48
16379,1998-04-07,3,33.75
16379,1998-04-16,1,12.49
16379,1998-06-14,3,36.97
16380,1997-02-27,1,26.99
16381,1997-02-27,1,12.49
16381,1997-04-24,1,10.77
16382,1997-02-27,1,13.97
16382,1997-06-20,2,42.74
16383,1997-02-27,1,13.77
16384,1997-03-02,1,14.96
16384,1997-03-18,1,9.98
16385,1997-02-27,1,14.37
16386,1997-02-27,2,20.54
16387,1997-02-27,4,47.08
16388,1997-02-27,1,12.49
16388,1997-06-16,1,12.77
16388,1998-01-18,6,86.94
16388,1998-05-04,1,11.88
16389,1997-02-27,2,29.33
16390,1997-03-18,1,14.37
16390,1997-03-22,1,22.77
16390,1997-04-01,1,14.96
16390,1997-04-13,1,13.97
16390,1997-04-15,1,4.79
16390,1997-04-17,1,12.77
16390,1997-04-20,1,14.96
16390,1997-04-26,1,13.97
16390,1997-04-27,3,18.37
16390,1997-05-02,1,13.97
16390,1997-05-07,1,14.96
16390,1997-05-13,1,14.96
16390,1997-06-02,1,4.79
16390,1997-06-12,1,3.99
16390,1997-07-25,2,26.56
16390,1997-08-14,2,28.93
16390,1998-03-20,2,26.87
16391,1997-02-28,3,42.31
16391,1997-02-28,2,24.73
16392,1997-02-27,2,23.54
16393,1997-02-27,1,16.99
16394,1997-02-27,1,21.30
16394,1997-07-30,1,21.97
16394,1997-08-14,1,13.97
16395,1997-03-25,3,44.97
16395,1997-04-03,6,89.94
16396,1997-02-27,1,11.99
16397,1997-02-27,1,11.97
16397,1997-03-01,2,22.96
16397,1997-03-23,1,10.77
16397,1997-04-05,2,29.33
16397,1998-02-14,2,22.98
16398,1997-02-27,2,19.28
16398,1997-03-06,1,18.36
16399,1997-02-28,4,51.60
16399,1997-11-04,10,158.40
16400,1997-02-27,1,5.78
16401,1997-02-27,1,12.49
16402,1997-02-27,1,13.97
16403,1997-02-27,1,11.77
16404,1997-02-27,2,32.66
16405,1997-02-27,1,19.99
16406,1997-02-27,1,12.49
16407,1997-02-27,3,35.53
16407,1997-04-13,3,40.71
16407,1998-02-09,2,43.48
16407,1998-03-24,1,17.99
16407,1998-04-07,1,19.99
16408,1997-02-27,3,37.51
16408,1997-03-17,1,14.99
16408,1997-12-08,3,40.97
16409,1997-02-27,2,44.89
16410,1997-02-27,1,6.77
16410,1997-11-16,2,21.98
16411,1997-02-27,1,12.49
16411,1997-09-24,1,13.99
16411,1997-10-16,1,11.49
16411,1997-10-16,1,11.49
16411,1998-01-26,1,12.99
16412,1997-02-27,1,18.99
16413,1997-02-27,1,49.37
16413,1997-08-18,1,14.37
16413,1998-05-14,2,27.48
16414,1997-02-27,1,18.99
16415,1997-02-27,2,28.34
16415,1997-03-11,2,29.92
16415,1997-04-20,7,99.38
16415,1997-05-05,5,65.24
16415,1997-05-09,5,69.42
16415,1997-05-16,5,64.24
16415,1997-05-20,4,55.87
16415,1997-06-09,7,91.17
16415,1997-06-25,5,71.03
16415,1997-07-22,8,102.74
16415,1997-08-13,1,14.96
16415,1997-09-09,3,37.47
16415,1997-09-25,9,144.41
16415,1997-11-14,6,76.44
16415,1997-12-11,4,49.96
16415,1998-01-16,4,56.96
16415,1998-01-23,5,71.45
16415,1998-05-29,3,28.47
16416,1997-02-27,1,10.77
16417,1997-02-27,2,24.13
16418,1997-02-27,2,29.16
16419,1997-02-27,1,15.36
16419,1997-03-14,3,53.35
16419,1997-06-19,1,14.79
16419,1997-06-19,1,11.77
16420,1997-02-27,1,23.99
16420,1997-04-15,1,26.99
16421,1997-02-27,2,31.76
16422,1997-02-27,1,21.77
16423,1997-02-27,1,14.37
16424,1997-02-27,1,17.30
16425,1997-02-27,1,14.79
16426,1997-02-27,2,28.13
16427,1997-02-27,2,29.58
16427,1997-04-26,1,18.70
16427,1997-05-04,1,14.79
16427,1997-09-14,1,5.49
16427,1997-09-24,1,2.99
16427,1998-01-02,1,2.99
16428,1997-02-27,1,6.79
16428,1997-02-28,1,6.79
16428,1997-03-14,4,33.16
16428,1997-03-31,2,13.58
16429,1997-03-01,1,11.77
16430,1997-03-03,4,63.07
16430,1997-06-02,1,8.77
16430,1997-07-01,2,29.92
16430,1997-07-24,3,43.69
16430,1997-08-01,1,14.37
16430,1997-08-07,1,16.36
16430,1997-09-05,2,28.93
16430,1997-10-23,3,38.47
16430,1997-11-04,2,22.98
16430,1997-11-21,4,57.46
16430,1997-12-14,1,37.49
16430,1998-04-13,1,12.99
16431,1997-02-27,2,20.75
16432,1997-02-27,4,70.14
16432,1997-03-02,4,104.96
16432,1997-07-27,4,69.96
16433,1997-02-27,1,10.77
16434,1997-02-27,5,68.44
16434,1997-03-20,2,29.73
16434,1997-06-28,3,37.91
16434,1997-07-04,2,28.74
16434,1997-08-26,2,30.32
16434,1997-09-19,1,14.49
16434,1997-11-04,2,28.48
16434,1997-12-08,3,52.97
16434,1998-04-02,4,53.96
16435,1997-02-27,1,13.97
16436,1997-02-27,1,14.96
16437,1997-02-27,1,12.77
16438,1997-02-28,2,20.74
16438,1997-03-18,5,71.24
16438,1997-03-26,3,54.51
16438,1997-06-03,8,86.60
16438,1997-07-27,17,251.68
16438,1997-10-05,15,217.85
16438,1997-11-07,16,220.84
16438,1997-12-14,12,158.38
16438,1998-06-03,9,153.39
16439,1997-02-27,5,73.66
16440,1997-02-27,1,15.36
16441,1997-02-28,1,12.97
16441,1998-02-14,1,15.49
16442,1997-02-27,1,17.90
16443,1997-02-27,1,15.36
16443,1997-04-03,1,15.36
16444,1997-02-27,1,28.70
16444,1998-05-08,1,9.99
16445,1997-02-27,1,15.96
16445,1997-08-19,1,14.96
16445,1998-06-21,2,26.48
16446,1997-02-28,9,165.51
16447,1997-02-27,1,11.77
16447,1997-09-27,1,12.99
16447,1997-10-04,1,6.49
16447,1998-03-17,2,23.07
16447,1998-04-04,2,27.48
16448,1997-02-27,1,14.99
16448,1997-07-30,5,68.84
16448,1997-08-25,2,26.74
16449,1997-02-27,3,58.53
16449,1997-07-27,3,43.89
16450,1997-02-27,2,21.54
16450,1997-04-06,1,14.37
16450,1997-05-11,2,37.65
16450,1998-01-20,2,18.37
16451,1997-02-28,4,50.68
16452,1997-03-04,24,326.72
16452,1997-06-04,10,122.09
16452,1997-08-19,13,187.80
16452,1997-11-12,15,167.85
16453,1997-02-28,1,14.96
16454,1997-02-28,1,17.90
16454,1997-04-25,1,17.90
16455,1997-02-28,12,149.88
16456,1997-02-28,1,11.77
16457,1997-02-28,1,11.77
16458,1997-03-03,5,121.16
16458,1997-06-23,5,75.01
16458,1997-08-17,7,109.16
16458,1997-09-29,6,108.44
16458,1997-11-11,5,53.95
16458,1997-12-19,5,69.95
16458,1998-05-01,5,60.95
16459,1997-03-02,4,26.55
16459,1997-03-15,2,13.58
16459,1997-06-18,1,15.36
16459,1997-10-28,1,14.99
16460,1997-02-28,1,12.49
16461,1997-02-28,4,51.67
16461,1998-01-05,11,147.89
16462,1997-02-28,3,41.51
16463,1997-02-28,1,17.90
16463,1997-03-10,2,38.54
16463,1997-09-11,2,23.98
16463,1997-12-09,1,14.49
16464,1997-02-28,1,14.96
16465,1997-02-28,19,264.63
16465,1997-02-28,7,132.32
16465,1997-03-07,1,27.77
16465,1997-09-10,1,14.49
16466,1997-02-28,1,16.36
16466,1997-06-13,5,61.67
16466,1997-06-23,1,15.36
16466,1997-07-27,5,65.80
16466,1997-07-30,3,39.50
16466,1997-09-15,1,17.49
16466,1997-12-14,2,38.98
16466,1998-01-14,2,57.48
16466,1998-04-30,2,25.98
16466,1998-04-30,6,86.94
16467,1997-02-28,6,87.39
16467,1997-07-24,6,81.34
16467,1997-10-02,3,41.97
16467,1997-10-05,4,63.96
16467,1997-10-08,1,12.99
16467,1997-10-09,1,12.99
16467,1997-11-21,4,106.46
16467,1997-12-18,3,41.47
16467,1998-02-24,5,70.34
16467,1998-04-03,4,50.44
16467,1998-04-30,3,43.47
16467,1998-06-05,3,44.97
16467,1998-06-24,3,42.56
16467,1998-06-30,4,65.46
16468,1997-02-28,6,80.42
16468,1997-05-05,6,86.61
16469,1997-02-28,10,127.91
16470,1997-02-28,4,100.34
16471,1997-02-28,1,8.77
16472,1997-02-28,2,73.19
16472,1997-05-26,1,12.25
16472,1997-10-25,1,12.99
16472,1997-11-21,1,15.49
16472,1998-05-18,2,24.87
16473,1997-02-28,4,56.26
16473,1998-06-26,3,34.47
16474,1997-02-28,1,12.97
16475,1997-02-28,1,18.99
16476,1997-02-28,2,20.77
16476,1997-03-05,2,22.47
16477,1997-02-28,2,28.34
16477,1997-03-18,3,36.54
16477,1997-04-01,2,22.57
16477,1997-05-17,3,38.74
16477,1997-05-29,1,9.98
16477,1997-06-24,1,15.19
16477,1997-07-10,1,15.19
16477,1997-07-26,4,43.49
16477,1997-07-27,8,144.15
16477,1997-07-27,3,44.50
16477,1997-08-18,1,13.97
16477,1997-10-17,1,14.49
16477,1998-04-29,2,29.48
16478,1997-02-28,3,38.33
16479,1997-02-28,1,16.36
16479,1997-06-01,2,19.04
16479,1997-07-16,1,8.77
16479,1997-08-22,1,11.77
16479,1997-09-09,1,12.25
16479,1997-11-05,1,12.49
16480,1997-02-28,1,12.77
16480,1998-02-15,2,27.48
16481,1997-02-28,1,18.99
16481,1997-05-03,1,13.97
16481,1997-12-30,3,44.97
16482,1997-02-28,1,13.97
16483,1997-02-28,2,23.98
16483,1997-03-13,2,24.98
16483,1997-04-11,2,31.25
16483,1997-05-13,2,24.49
16483,1997-06-18,1,12.25
16483,1997-07-08,1,14.79
16483,1997-07-27,1,6.77
16483,1998-01-28,2,27.98
16483,1998-03-10,3,29.47
16484,1997-02-28,5,74.30
16484,1997-03-21,4,71.10
16484,1997-04-24,2,24.98
16484,1997-06-24,2,28.68
16484,1997-06-25,2,34.97
16484,1997-12-04,4,61.96
16484,1998-03-07,1,22.99
16484,1998-03-12,2,34.48
16484,1998-05-26,1,53.99
16485,1997-02-28,1,54.97
16486,1997-03-09,4,59.86
16487,1997-02-28,1,12.90
16487,1997-06-24,1,15.96
16487,1998-02-08,3,33.97
16488,1997-02-28,8,92.76
16489,1997-02-28,5,73.01
16489,1997-03-21,6,82.62
16489,1997-09-17,3,98.47
16489,1998-04-17,3,43.56
16490,1997-02-28,5,55.05
16490,1997-03-27,1,15.36
16491,1997-02-28,3,80.31
16492,1997-02-28,1,9.97
16493,1997-02-28,1,14.96
16494,1997-02-28,1,11.97
16494,1997-05-02,1,14.37
16494,1997-05-28,1,6.79
16495,1997-02-28,1,13.97
16496,1997-02-28,2,31.96
16497,1997-02-28,1,29.99
16498,1997-02-28,5,74.66
16498,1997-03-11,4,76.05
16498,1997-03-27,2,17.76
16498,1997-08-01,7,84.19
16498,1997-08-01,1,6.77
16498,1997-10-28,5,61.45
16498,1998-01-26,3,44.47
16498,1998-03-23,10,120.40
16498,1998-03-24,6,41.94
16498,1998-06-05,7,96.32
16498,1998-06-05,1,11.49
16498,1998-06-23,4,46.46
16499,1997-02-28,4,57.86
16500,1997-02-28,1,13.97
16501,1997-02-28,1,17.96
16501,1997-04-03,1,12.77
16502,1997-02-28,1,11.77
16503,1997-02-28,1,14.79
16503,1997-04-04,2,27.45
16504,1997-02-28,1,13.97
16504,1997-03-04,1,14.37
16505,1997-02-28,2,30.72
16506,1997-02-28,1,9.98
16506,1997-03-13,2,28.34
16506,1997-11-22,1,14.49
16506,1997-12-15,3,58.47
16507,1997-02-28,2,19.96
16508,1997-02-28,4,59.05
16509,1997-02-28,2,24.74
16509,1998-02-10,2,28.98
16509,1998-06-29,2,29.98
16509,1998-06-29,1,12.99
16510,1997-02-28,2,47.76
16510,1997-03-10,3,37.51
16510,1997-05-14,1,9.99
16511,1997-02-28,2,23.54
16512,1997-02-28,1,11.77
16513,1997-02-28,5,55.45
16514,1997-02-28,1,11.77
16514,1997-03-12,1,10.77
16515,1997-02-28,4,48.28
16515,1997-03-01,3,46.89
16515,1997-07-29,3,45.28
16516,1997-02-28,1,14.96
16516,1997-10-01,1,12.99
16517,1997-02-28,14,202.31
16517,1997-03-27,18,267.16
16517,1997-04-18,15,242.71
16517,1997-04-22,1,11.77
16517,1997-04-29,11,156.04
16517,1997-05-03,2,27.93
16517,1997-05-30,13,188.56
16517,1997-06-10,1,13.77
16517,1997-06-17,4,58.85
16517,1997-06-25,5,73.64
16517,1997-06-26,3,41.91
16517,1997-07-04,6,87.39
16517,1997-07-24,13,184.56
16517,1997-08-06,7,103.14
16517,1997-08-15,7,102.15
16517,1997-09-11,8,102.92
16517,1997-09-18,11,145.39
16517,1997-10-14,8,105.42
16517,1997-11-03,8,105.42
16517,1997-11-10,7,89.93
16517,1997-11-18,7,96.43
16517,1998-01-05,5,67.95
16517,1998-01-26,14,193.86
16517,1998-02-03,7,98.93
16517,1998-02-17,13,176.37
16517,1998-03-17,18,239.32
16517,1998-03-31,9,118.41
16517,1998-04-09,8,99.92
16517,1998-04-29,12,165.88
16517,1998-05-13,14,178.86
16517,1998-06-03,6,82.44
16517,1998-06-12,7,93.93
16517,1998-06-15,7,99.93
16517,1998-06-23,1,53.49
16517,1998-06-24,9,108.41
16518,1997-02-28,1,13.77
16519,1997-03-12,2,29.73
16520,1997-02-28,1,10.77
16520,1997-07-29,1,12.77
16520,1998-06-08,2,28.97
16521,1997-02-28,1,26.77
16521,1997-02-28,1,13.99
16521,1997-08-28,1,19.55
16521,1998-06-09,2,29.98
16522,1997-02-28,1,15.36
16523,1997-02-28,2,28.74
16524,1997-02-28,3,46.45
16524,1997-07-30,1,14.99
16524,1997-09-29,1,19.49
16525,1997-02-28,3,37.51
16526,1997-02-28,1,15.96
16526,1997-03-07,2,30.72
16526,1997-03-25,3,47.75
16527,1997-02-28,1,11.77
16527,1997-02-28,1,9.98
16527,1997-04-30,1,11.77
16527,1997-05-08,1,14.37
16527,1997-05-08,1,10.77
16527,1997-05-25,1,20.97
16527,1997-06-09,1,19.99
16528,1997-02-28,2,18.76
16528,1997-03-05,1,4.79
16529,1997-02-28,6,81.40
16529,1997-09-04,8,105.54
16529,1998-04-17,6,84.93
16530,1997-02-28,2,27.13
16531,1997-02-28,2,31.32
16532,1997-02-28,1,14.37
16532,1997-05-04,1,21.37
16532,1997-06-06,1,14.96
16532,1997-07-12,2,25.73
16532,1997-08-10,1,22.77
16532,1997-09-04,1,13.77
16532,1997-10-28,1,2.99
16532,1997-10-28,1,14.99
16533,1997-02-28,1,8.77
16533,1997-02-28,1,13.97
16533,1997-03-08,2,21.74
16533,1997-03-17,1,15.36
16533,1997-05-28,1,14.37
16534,1997-02-28,1,28.97
16534,1997-03-06,1,14.37
16534,1997-04-13,2,17.56
16534,1997-05-18,2,30.35
16534,1997-08-24,1,13.97
16535,1997-02-28,1,9.77
16536,1997-02-28,4,52.67
16537,1997-02-28,1,30.97
16538,1997-02-28,2,30.72
16539,1997-02-28,1,14.96
16540,1997-02-28,9,78.79
16540,1997-03-05,1,8.77
16541,1997-02-28,2,28.34
16542,1997-02-28,1,11.77
16542,1997-11-27,4,51.46
16542,1997-12-20,2,28.98
16542,1998-04-18,4,45.46
16542,1998-05-10,3,36.06
16542,1998-06-08,1,12.58
16542,1998-06-20,4,51.46
16543,1997-02-28,3,37.51
16543,1998-03-07,2,25.87
16543,1998-03-07,1,12.99
16543,1998-03-13,4,64.46
16543,1998-03-15,1,11.88
16543,1998-05-01,1,21.49
16543,1998-05-12,1,21.49
16544,1997-03-01,9,139.90
16545,1997-02-28,1,19.99
16546,1997-02-28,2,31.98
16546,1997-03-15,2,43.53
16546,1997-11-06,3,63.97
16546,1998-01-16,3,35.47
16547,1997-02-28,2,19.98
16548,1997-02-28,1,12.49
16548,1998-06-13,1,14.42
16549,1997-02-28,1,15.96
16549,1997-03-24,3,37.91
16549,1997-04-04,2,26.14
16549,1997-07-18,2,23.54
16549,1998-04-30,1,11.88
16550,1997-02-28,1,13.77
16550,1997-03-14,1,11.77
16550,1997-04-04,1,6.77
16551,1997-02-28,3,41.69
16552,1997-02-28,1,11.77
16552,1998-04-07,2,28.48
16553,1997-02-28,1,11.77
16554,1997-03-04,4,47.14
16554,1997-10-07,1,12.49
16555,1997-02-28,1,13.97
16555,1998-02-12,1,2.99
16556,1997-02-28,9,109.33
16556,1997-03-02,2,29.14
16556,1997-03-08,3,32.31
16556,1997-08-24,2,20.74
16556,1997-12-20,3,31.47
16556,1998-01-15,1,14.49
16556,1998-05-25,2,29.98
16557,1997-02-28,3,49.70
16558,1997-02-28,2,32.72
16559,1997-02-28,1,14.37
16560,1997-02-28,1,15.36
16561,1997-02-28,2,24.36
16562,1997-02-28,3,39.24
16562,1997-03-31,4,57.26
16562,1997-09-28,5,69.45
16563,1997-02-28,1,24.37
16564,1997-02-28,2,26.73
16564,1997-03-02,1,14.96
16564,1997-03-07,1,13.97
16565,1997-02-28,2,11.56
16565,1997-05-02,3,31.77
16565,1997-08-04,2,24.50
16565,1997-09-25,1,2.99
16565,1997-11-19,1,5.49
16565,1998-01-28,4,36.96
16565,1998-02-18,1,5.49
16565,1998-05-17,1,12.99
16565,1998-06-16,1,25.49
16566,1997-02-28,2,34.94
16567,1997-02-28,10,161.90
16567,1997-03-05,5,64.05
16568,1997-02-28,1,15.36
16569,1997-02-28,2,18.74
16569,1998-05-22,1,15.49
16570,1997-02-28,1,36.97
16571,1997-02-28,2,35.78
16572,1997-02-28,2,23.54
16572,1997-03-17,2,21.54
16572,1997-05-18,3,40.10
16573,1997-02-28,1,7.99
16573,1997-03-01,2,29.98
16573,1997-03-16,1,19.99
16574,1997-02-28,1,22.99
16574,1998-01-09,2,33.48
16574,1998-03-02,1,21.49
16575,1997-02-28,1,19.99
16576,1997-02-28,2,36.34
16577,1997-02-28,3,42.10
16577,1997-11-01,3,36.47
16577,1998-02-01,3,40.97
16577,1998-05-09,3,33.47
16577,1998-05-31,3,38.47
16578,1997-02-28,2,30.32
16578,1997-04-03,1,15.96
16578,1997-04-13,1,12.77
16578,1997-05-12,2,33.74
16578,1997-11-16,3,41.47
16578,1997-12-04,2,26.98
16579,1997-02-28,2,29.53
16579,1997-04-14,1,9.97
16579,1998-03-16,1,15.49
16579,1998-05-14,2,26.48
16579,1998-06-02,2,28.98
16580,1997-03-05,2,28.48
16580,1997-06-17,3,32.53
16580,1997-06-20,3,35.72
16580,1998-05-03,2,17.87
16580,1998-05-30,2,28.48
16581,1997-02-28,2,33.74
16582,1997-02-28,1,19.99
16583,1997-02-28,4,74.26
16584,1997-02-28,1,11.99
16584,1998-05-30,4,48.46
16585,1997-02-28,1,13.97
16585,1997-06-30,3,37.90
16586,1997-02-28,1,14.79
16586,1997-04-15,2,28.16
16586,1998-03-13,2,23.48
16587,1997-02-28,8,108.71
16587,1997-06-29,10,140.03
16588,1997-02-28,1,11.77
16588,1997-03-23,3,48.36
16588,1997-12-24,3,34.47
16589,1997-03-01,3,35.31
16589,1997-03-08,2,23.94
16589,1997-03-14,2,31.72
16589,1997-03-20,3,35.71
16589,1997-04-01,2,25.74
16589,1997-05-12,1,14.96
16589,1997-06-27,1,13.97
16589,1997-08-21,1,14.96
16589,1997-08-28,3,41.90
16589,1997-09-24,1,12.99
16589,1997-10-28,1,14.49
16589,1997-11-26,1,11.49
16589,1997-12-31,1,14.49
16589,1998-02-06,1,14.49
16589,1998-02-07,1,13.99
16589,1998-03-29,2,27.48
16589,1998-05-01,2,21.48
16590,1997-02-28,1,13.97
16590,1997-03-25,1,14.37
16590,1997-03-26,1,17.96
16591,1997-02-28,1,14.37
16591,1997-11-11,3,38.47
16591,1998-03-02,1,11.88
16592,1997-02-28,3,49.75
16592,1997-08-06,2,26.93
16593,1997-02-28,4,52.27
16594,1997-03-02,5,74.02
16595,1997-02-28,4,55.29
16595,1997-03-04,2,31.52
16595,1998-01-12,1,11.49
16596,1997-02-28,1,15.36
16596,1997-08-21,2,26.14
16596,1997-09-25,1,40.49
16596,1998-03-20,2,31.48
16597,1997-02-28,2,43.73
16598,1997-02-28,1,32.99
16599,1997-02-28,2,69.73
16599,1997-06-23,2,39.13
16599,1997-11-07,1,12.99
16600,1997-02-28,1,14.79
16600,1997-05-27,1,10.97
16601,1997-02-28,2,23.54
16602,1997-02-28,2,28.76
16602,1997-09-21,2,22.98
16603,1997-02-28,1,15.36
16603,1997-04-01,1,12.97
16604,1997-02-28,1,13.99
16605,1997-02-28,1,7.78
16606,1997-02-28,2,49.98
16606,1997-04-13,1,14.96
16606,1997-10-10,1,12.99
16606,1997-10-10,1,12.99
16607,1997-02-28,1,8.79
16607,1997-04-14,3,42.10
16607,1997-07-02,1,10.77
16607,1997-08-07,3,37.51
16607,1997-08-11,2,25.74
16607,1997-08-28,2,27.93
16607,1997-10-09,2,19.98
16607,1997-10-30,3,43.47
16607,1997-11-07,2,23.98
16607,1997-11-22,4,59.96
16607,1997-12-17,2,30.98
16607,1998-01-13,5,56.95
16607,1998-01-30,3,50.97
16607,1998-03-13,5,59.95
16607,1998-05-21,2,17.98
16607,1998-06-01,3,30.97
16608,1997-02-28,3,45.25
16609,1997-02-28,7,90.58
16610,1997-02-28,2,26.56
16610,1997-04-17,4,57.66
16610,1997-11-17,2,26.98
16611,1997-02-28,3,43.12
16612,1997-02-28,1,13.77
16612,1997-09-14,3,26.97
16612,1997-11-12,3,42.97
16613,1997-02-28,1,14.37
16613,1997-09-13,6,60.44
16614,1997-02-28,2,28.93
16614,1997-10-02,2,19.98
16614,1997-10-13,3,35.97
16614,1997-11-05,3,41.97
16615,1997-02-28,1,12.49
16616,1997-02-28,1,15.36
16616,1997-12-01,1,19.49
16617,1997-02-28,1,12.49
16618,1997-02-28,1,5.99
16618,1997-04-09,1,12.49
16619,1997-02-28,7,107.79
16619,1997-09-23,4,61.96
16619,1997-11-22,2,21.98
16620,1997-02-28,1,27.00
16621,1997-03-08,3,34.96
16622,1997-02-28,3,38.51
16622,1998-05-22,3,38.97
16622,1998-06-07,3,29.55
16623,1997-02-28,1,11.77
16623,1998-03-24,1,12.99
16623,1998-04-24,3,40.47
16624,1997-03-12,1,10.77
16625,1997-02-28,1,11.99
16626,1997-02-28,1,14.79
16627,1997-02-28,1,14.99
16628,1997-02-28,3,36.31
16628,1997-04-12,2,28.73
16628,1997-07-11,3,43.09
16628,1997-09-02,5,89.49
16628,1998-02-10,5,71.34
16628,1998-03-10,2,28.98
16629,1997-02-28,6,89.94
16629,1997-07-29,1,15.36
16630,1997-03-01,3,64.77
16630,1997-03-08,2,24.98
16630,1997-03-21,2,23.98
16630,1997-03-26,3,48.47
16630,1997-04-30,1,5.99
16630,1997-06-22,2,24.49
16630,1997-07-04,1,12.25
16630,1997-10-18,2,24.98
16630,1998-02-24,2,24.98
16631,1997-03-15,1,13.97
16631,1997-03-28,1,12.49
16631,1997-03-28,1,7.77
16631,1997-05-20,2,26.14
16631,1997-06-17,1,14.96
16631,1997-12-06,1,22.49
16631,1997-12-28,1,4.49
16631,1998-03-27,2,29.48
16632,1997-03-02,3,46.28
16633,1997-02-28,1,16.36
16634,1997-03-03,4,56.06
16635,1997-02-28,2,29.92
16636,1997-02-28,4,57.90
16637,1997-02-28,1,15.36
16638,1997-02-28,1,28.70
16639,1997-03-17,2,53.98
16640,1997-03-01,3,51.29
16640,1997-05-23,4,54.26
16640,1997-08-03,6,122.82
16640,1997-08-09,1,8.78
16640,1997-11-22,6,77.44
16640,1998-03-15,7,97.02
